0.000000000000000000e+00,1.049829861111111207e+00
4.166666666666666609e-03,1.049673616507470042e+00
8.333333333333333218e-03,1.049529944165013440e+00
1.250000000000000069e-02,1.049397801710167277e+00
1.666666666666666644e-02,1.049276369900135952e+00
2.083333333333333218e-02,1.049164911978652803e+00
2.500000000000000139e-02,1.049062745233215077e+00
2.916666666666666713e-02,1.048969233222794672e+00
3.333333333333333287e-02,1.048883781959735417e+00
3.749999999999999861e-02,1.048805836971299366e+00
4.166666666666666435e-02,1.048734880667532954e+00
4.583333333333333010e-02,1.048670429901863876e+00
5.000000000000000278e-02,1.048612033695352164e+00
5.416666666666666852e-02,1.048559271111188629e+00
5.833333333333333426e-02,1.048511749269232851e+00
6.250000000000000000e-02,1.048469101491373179e+00
6.666666666666666574e-02,1.048430985569117402e+00
7.083333333333333148e-02,1.048397082145370529e+00
7.499999999999999722e-02,1.048367093202878131e+00
7.916666666666666297e-02,1.048340740652305314e+00
8.333333333333332871e-02,1.048317765013384140e+00
8.749999999999999445e-02,1.048297924182995278e+00
9.166666666666666019e-02,1.048280992284456481e+00
9.583333333333332593e-02,1.048266758592667713e+00
1.000000000000000056e-01,1.048255026530114487e+00
1.041666666666666713e-01,1.048245612729066467e+00
1.083333333333333370e-01,1.048238346155608403e+00
1.125000000000000028e-01,1.048233067291434173e+00
1.166666666666666685e-01,1.048229627369593242e+00
1.208333333333333343e-01,1.048227887660630353e+00
1.250000000000000000e-01,1.048227718805800679e+00
1.291666666666666519e-01,1.048229000194282889e+00
1.333333333333333315e-01,1.048231619381535307e+00
1.375000000000000111e-01,1.048235471546095088e+00
1.416666666666666630e-01,1.048240458982281353e+00
1.458333333333333426e-01,1.048246490626422611e+00
1.499999999999999944e-01,1.048253481614399796e+00
1.541666666666666741e-01,1.048261352868440799e+00
1.583333333333333259e-01,1.048270030711244249e+00
1.625000000000000056e-01,1.048279446505635759e+00
1.666666666666666574e-01,1.048289536318079307e+00
1.708333333333333370e-01,1.048300240604476130e+00
1.749999999999999889e-01,1.048311503916787402e+00
1.791666666666666685e-01,1.048323274629111568e+00
1.833333333333333204e-01,1.048335504681939145e+00
1.875000000000000000e-01,1.048348149343388380e+00
1.916666666666666519e-01,1.048361166986307103e+00
1.958333333333333315e-01,1.048374518880196282e+00
2.000000000000000111e-01,1.048388168996980729e+00
2.041666666666666630e-01,1.048402083829715448e+00
2.083333333333333426e-01,1.048416232223376543e+00
2.124999999999999944e-01,1.048430585216939326e+00
2.166666666666666741e-01,1.048445115896002644e+00
2.208333333333333259e-01,1.048459799255260005e+00
2.250000000000000056e-01,1.048474612070171785e+00
2.291666666666666574e-01,1.048489532777228339e+00
2.333333333333333370e-01,1.048504541362237807e+00
2.374999999999999889e-01,1.048519619256107038e+00
2.416666666666666685e-01,1.048534749237620245e+00
