0.000000000000000000e+00,-4.083333333333333259e-02
4.166666666666666609e-03,-3.749870487387136492e-02
8.333333333333333218e-03,-3.448136218917340762e-02
1.250000000000000069e-02,-3.171418916395772614e-02
1.666666666666666644e-02,-2.914363440963842547e-02
2.083333333333333218e-02,-2.674990115859780110e-02
2.500000000000000139e-02,-2.452001890754011010e-02
2.916666666666666713e-02,-2.244288250286164549e-02
3.333333333333333287e-02,-2.050830313557754081e-02
3.749999999999999861e-02,-1.870679722534052125e-02
4.166666666666666435e-02,-1.702951290403173501e-02
4.583333333333333010e-02,-1.546818376009152611e-02
5.000000000000000278e-02,-1.401508956182108932e-02
5.416666666666666852e-02,-1.266302019776684509e-02
5.833333333333333426e-02,-1.140524206751269629e-02
6.250000000000000000e-02,-1.023546668410813335e-02
6.666666666666666574e-02,-9.147821338896716670e-03
7.083333333333333148e-02,-8.136821696540112725e-03
7.499999999999999722e-02,-7.197346195310257849e-03
7.916666666666666297e-02,-6.324612134541110313e-03
8.333333333333332871e-02,-5.514153338199048564e-03
8.749999999999999445e-02,-4.761799290553447341e-03
9.166666666666666019e-02,-4.063655646687935191e-03
9.583333333333332593e-02,-3.416086026995249388e-03
1.000000000000000056e-01,-2.815695010821299155e-03
1.041666666666666713e-01,-2.259312250086560267e-03
1.083333333333333370e-01,-1.743977629066981519e-03
1.125000000000000028e-01,-1.266927401666120227e-03
1.166666666666666685e-01,-8.255812425308761693e-04
1.208333333333333343e-01,-4.175301526928601415e-04
1.250000000000000000e-01,-4.052516180166041738e-05
1.291666666666666519e-01,3.075332318840591256e-04
1.333333333333333315e-01,6.286049354004446567e-04
1.375000000000000111e-01,9.245194877878696151e-04
1.416666666666666630e-01,1.196984676575274433e-03
1.458333333333333426e-01,1.447594584105964515e-03
1.499999999999999944e-01,1.677837102916860095e-03
1.541666666666666741e-01,1.889100956310464305e-03
1.583333333333333259e-01,2.082682257256025706e-03
1.625000000000000056e-01,2.259790636229315561e-03
1.666666666666666574e-01,2.421554966421803502e-03
1.708333333333333370e-01,2.569028712802568816e-03
1.749999999999999889e-01,2.703194929738104556e-03
1.791666666666666685e-01,2.824970930230480317e-03
1.833333333333333204e-01,2.935212648307059490e-03
1.875000000000000000e-01,3.034718714673586420e-03
1.916666666666666519e-01,3.124234264414989942e-03
1.958333333333333315e-01,3.204454494292010777e-03
2.000000000000000111e-01,3.276027986026012941e-03
2.041666666666666630e-01,3.339559810886222509e-03
2.083333333333333426e-01,3.395614429887018702e-03
2.124999999999999944e-01,3.444718402963010441e-03
2.166666666666666741e-01,3.487362919611105942e-03
2.208333333333333259e-01,3.524006162669946624e-03
2.250000000000000056e-01,3.555075516141020537e-03
2.291666666666666574e-01,3.580969627240991170e-03
2.333333333333333370e-01,3.602060332207390747e-03
2.374999999999999889e-01,3.618694454755658034e-03
2.416666666666666685e-01,3.631195485504135415e-03
2.458333333333333204e-01,3.639865150138871328e-03
2.500000000000000000e-01,3.644984873582640238e-03
2.541666666666666519e-01,3.646817146957857022e-03
2.583333333333333037e-01,3.645606803690120117e-03
2.625000000000000111e-01,3.641582210685179351e-03
2.666666666666666630e-01,3.634956380125188655e-03
2.708333333333333148e-01,3.625928007069736773e-03
2.750000000000000222e-01,3.614682437708465531e-03
2.791666666666666741e-01,3.601392572798579536e-03
2.833333333333333259e-01,3.586219710524525366e-03
2.874999999999999778e-01,3.569314332743496899e-03
2.916666666666666852e-01,3.550816838322147419e-03
2.958333333333333370e-01,3.530858227030709336e-03
2.999999999999999889e-01,3.509560737235920859e-03
3.041666666666666408e-01,3.487038440424564470e-03
3.083333333333333481e-01,3.463397795393294634e-03
3.125000000000000000e-01,3.438738164757973101e-03
3.166666666666666519e-01,3.413152296263361092e-03
3.208333333333333037e-01,3.386726771215388919e-03
3.250000000000000111e-01,3.359542422207379819e-03
3.291666666666666630e-01,3.331674722172776621e-03
3.333333333333333148e-01,3.303194146665279496e-03
3.375000000000000222e-01,3.274166511145729704e-03
3.416666666666666741e-01,3.244653284940166634e-03
3.458333333333333259e-01,3.214711883426752195e-03
3.499999999999999778e-01,3.184395939909242905e-03
3.541666666666666852e-01,3.153755558540550889e-03
3.583333333333333370e-01,3.122837549573269974e-03
3.624999999999999889e-01,3.091685648130838328e-03
3.666666666666666408e-01,3.060340717617239005e-03
3.708333333333333481e-01,3.028840938810737141e-03
3.750000000000000000e-01,2.997221985620118507e-03
3.791666666666666519e-01,2.965517188418610554e-03
3.833333333333333037e-01,2.933757685812215556e-03
3.875000000000000111e-01,2.901972565643009053e-03
3.916666666666666630e-01,2.870188995977257344e-03
3.958333333333333148e-01,2.838432346778919924e-03
4.000000000000000222e-01,2.806726302923735848e-03
4.041666666666666741e-01,2.775092969166726743e-03
4.083333333333333259e-01,2.743552967636020586e-03
4.124999999999999778e-01,2.712125528388112036e-03
4.166666666666666852e-01,2.680828573524415576e-03
4.208333333333333370e-01,2.649678795335641893e-03
4.249999999999999889e-01,2.618691728910126516e-03
4.291666666666666408e-01,2.587881819615094319e-03
4.333333333333333481e-01,2.557262485831083947e-03
4.375000000000000000e-01,2.526846177294481306e-03
4.416666666666666519e-01,2.496644429378177231e-03
4.458333333333333037e-01,2.466667913618622240e-03
4.500000000000000111e-01,2.436926484776074167e-03
4.541666666666666630e-01,2.407429224695521296e-03
4.583333333333333148e-01,2.378184483217057714e-03
4.624999999999999667e-01,2.349199916367090881e-03
4.666666666666666741e-01,2.320482522045328854e-03
4.708333333333333259e-01,2.292038673407192136e-03
4.749999999999999778e-01,2.263874150127141976e-03
4.791666666666666852e-01,2.235994167714575129e-03
4.833333333333333370e-01,2.208403405041472860e-03
4.874999999999999889e-01,2.181106030228996753e-03
4.916666666666666408e-01,2.154105725029066640e-03
4.958333333333333481e-01,2.127405707826986875e-03
5.000000000000000000e-01,2.101008755380687817e-03
5.041666666666666519e-01,2.074917223403264545e-03
5.083333333333333037e-01,2.049133066087350727e-03
5.124999999999999556e-01,2.023657854661302553e-03
5.166666666666666075e-01,1.998492795059662788e-03
5.208333333333333703e-01,1.973638744783857198e-03
5.250000000000000222e-01,1.949096229022071912e-03
5.291666666666666741e-01,1.924865456091197141e-03
5.333333333333333259e-01,1.900946332258255777e-03
5.374999999999999778e-01,1.877338475993278093e-03
5.416666666666666297e-01,1.854041231700455546e-03
5.458333333333332815e-01,1.831053682970221631e-03
5.500000000000000444e-01,1.808374665390200149e-03
5.541666666666666963e-01,1.786002778949320269e-03
5.583333333333333481e-01,1.763936400065570101e-03
5.625000000000000000e-01,1.742173693264603132e-03
5.666666666666666519e-01,1.720712622532879306e-03
5.708333333333333037e-01,1.699550962366919420e-03
5.749999999999999556e-01,1.678686308536509689e-03
5.791666666666666075e-01,1.658116088578556659e-03
5.833333333333333703e-01,1.637837572034765319e-03
5.875000000000000222e-01,1.617847880445334426e-03
5.916666666666666741e-01,1.598143997108187470e-03
5.958333333333333259e-01,1.578722776612397072e-03
5.999999999999999778e-01,1.559580954152077308e-03
6.041666666666666297e-01,1.540715154626505620e-03
6.083333333333332815e-01,1.522121901530263397e-03
6.125000000000000444e-01,1.503797625636710267e-03
6.166666666666666963e-01,1.485738673476833666e-03
6.208333333333333481e-01,1.467941315614696872e-03
6.250000000000000000e-01,1.450401754720099818e-03
6.291666666666666519e-01,1.433116133438447912e-03
6.333333333333333037e-01,1.416080542056972124e-03
6.374999999999999556e-01,1.399291025966732443e-03
6.416666666666666075e-01,1.382743592918686450e-03
6.458333333333333703e-01,1.366434220072212328e-03
6.500000000000000222e-01,1.350358860834485579e-03
6.541666666666666741e-01,1.334513451488520894e-03
6.583333333333333259e-01,1.318893917607929329e-03
6.624999999999999778e-01,1.303496180256277261e-03
6.666666666666666297e-01,1.288316161969169918e-03
6.708333333333332815e-01,1.273349792516915166e-03
6.750000000000000444e-01,1.258593014446059708e-03
6.791666666666666963e-01,1.244041788398171384e-03
6.833333333333333481e-01,1.229692098204278588e-03
6.875000000000000000e-01,1.215539955753853303e-03
6.916666666666666519e-01,1.201581405637157070e-03
6.958333333333333037e-01,1.187812529560334498e-03
6.999999999999999556e-01,1.174229450532920157e-03
7.041666666666666075e-01,1.160828336827334070e-03
7.083333333333333703e-01,1.147605405710712314e-03
7.125000000000000222e-01,1.134556926949587723e-03
7.166666666666666741e-01,1.121679226088142557e-03
7.208333333333333259e-01,1.108968687501442167e-03
7.249999999999999778e-01,1.096421757224794787e-03
7.291666666666666297e-01,1.084034945561397406e-03
7.333333333333332815e-01,1.071804829470363691e-03
7.375000000000000444e-01,1.059728054737671009e-03
7.416666666666666963e-01,1.047801337932860628e-03
7.458333333333333481e-01,1.036021468154840666e-03
7.500000000000000000e-01,1.024385308570082299e-03
7.541666666666666519e-01,1.012889797747090715e-03
7.583333333333333037e-01,1.001531950791488242e-03
7.624999999999999556e-01,9.903088602858255065e-04
7.666666666666666075e-01,9.792176970389782943e-04
7.708333333333333703e-01,9.682557106498758653e-04
7.750000000000000222e-01,9.574202298910619753e-04
7.791666666666666741e-01,9.467086629171703660e-04
7.833333333333333259e-01,9.361184973040270578e-04
7.874999999999999778e-01,9.256472999244471853e-04
7.916666666666666297e-01,9.152927166662555873e-04
7.958333333333332815e-01,9.050524719992059357e-04
8.000000000000000444e-01,8.949243683966687062e-04
8.041666666666666963e-01,8.849062856188516773e-04
8.083333333333333481e-01,8.749961798636990851e-04
8.125000000000000000e-01,8.651920827928004810e-04
8.166666666666666519e-01,8.554921004381369886e-04
8.208333333333333037e-01,8.458944119971214528e-04
8.249999999999999556e-01,8.363972685223240678e-04
8.291666666666666075e-01,8.269989915132560602e-04
8.333333333333333703e-01,8.176979714161380008e-04
8.375000000000000222e-01,8.084926660395636271e-04
8.416666666666666741e-01,7.993815988919161439e-04
8.458333333333333259e-01,7.903633574480150702e-04
8.499999999999999778e-01,7.814365913511855119e-04
8.541666666666666297e-01,7.726000105577475159e-04
8.583333333333332815e-01,7.638523834301236748e-04
8.624999999999999334e-01,7.551925347855842135e-04
8.666666666666666963e-01,7.466193439062036603e-04
8.708333333333333481e-01,7.381317425169206135e-04
8.750000000000000000e-01,7.297287127373735865e-04
8.791666666666666519e-01,7.214092850136829063e-04
8.833333333333333037e-01,7.131725360358429728e-04
8.874999999999999556e-01,7.050175866463683676e-04
8.916666666666666075e-01,6.969435997455586613e-04
8.958333333333333703e-01,6.889497781989104832e-04
9.000000000000000222e-01,6.810353627513460791e-04
9.041666666666666741e-01,6.731996299535178202e-04
9.083333333333333259e-01,6.654418901046285813e-04
9.124999999999999778e-01,6.577614852162127828e-04
9.166666666666666297e-01,6.501577870013631154e-04
9.208333333333332815e-01,6.426301948931677308e-04
9.249999999999999334e-01,6.351781340963677134e-04
9.291666666666666963e-01,6.278010536756661137e-04
9.333333333333333481e-01,6.204984246843303804e-04
9.375000000000000000e-01,6.132697383358061763e-04
9.416666666666666519e-01,6.061145042217582499e-04
9.458333333333333037e-01,5.990322485788760094e-04
9.499999999999999556e-01,5.920225126070432836e-04
9.541666666666666075e-01,5.850848508411474668e-04
9.583333333333333703e-01,5.782188295784669281e-04
9.625000000000000222e-01,5.714240253635264472e-04
9.666666666666666741e-01,5.647000235319796528e-04
