,0,1,2
0,0.0,-0.0,0.0
1,6.221803279560671e-09,-1.1407453825310108e-05,0.0
2,3.1975523574973566e-08,-3.575837396624413e-05,1.4360774523490064e-29
3,9.14695275292456e-08,-7.307061162203212e-05,-1.1253981096892713e-12
4,1.9884435987136697e-07,-0.0001231146658355566,-8.0109129993274e-12
5,3.680009703305053e-07,-0.00018561068422485075,-3.1310720892354853e-11
6,6.12553333491825e-07,-0.0002602602306871407,-9.016500703667811e-11
7,9.458025522570036e-07,-0.0003467522561836326,-2.1459797453658014e-10
8,1.380716329545218e-06,-0.0004447649647397495,-4.4784425245056877e-10
9,1.9299111614274824e-06,-0.0005539669909258981,-8.486038168421248e-10
10,2.6056367212687574e-06,-0.000674018432177671,-1.4932258528988627e-09
11,3.419762240919964e-06,-0.0008045718226873129,-2.4778218900011212e-09
12,4.3837647505266034e-06,-0.0009452730625465734,-3.92030841307281e-09
13,5.50871904977341e-06,-0.0010957623042951576,-5.962379048323162e-09
14,6.805289288329374e-06,-0.0012556747974313783,-8.77140634467781e-09
15,8.28372203783425e-06,-0.0014246416914223204,-1.2542273121153994e-08
16,9.953840742851936e-06,-0.0016022907979489768,-1.7499133321622595e-08
17,1.1825041443518325e-05,-0.0017882473133181095,-2.3897102308469466e-08
18,1.390628966833412e-05,-0.001982134502134044,-3.202387653261163e-08
19,1.620611840140899e-05,-0.0021835743434495646,-4.220128253641584e-08
20,1.873262703431954e-05,-0.0023921881407086318,-5.478675527588135e-08
21,2.1493481218719375e-05,-0.0026075970968595383,-7.01747457867668e-08
22,2.4495913541374287e-05,-0.002829422856058531,-8.879805826405034e-08
23,2.7746724949192116e-05,-0.003057288013405876,-1.1112911667307125e-07
24,3.125228685692808e-05,-0.003290816594160831,-1.3768116106138797e-07
25,3.5018543875630915e-05,-0.003529634503874103,-1.6900937378977967e-07
26,3.905101710480427e-05,-0.0037733699508582554,-2.0571193594616022e-07
27,4.3354807935776047e-05,-0.004021653842391607,-2.4843101425264333e-07
28,4.793460231844038e-05,-0.004274120156016721,-2.97853678858642e-07
29,5.279467544733374e-05,-0.004530406287230952,-3.547127525867357e-07
30,5.793889682625697e-05,-0.004790153374749121,-4.1978759236819276e-07
31,6.337073567382874e-05,-0.005053006604412064,-4.939048035488475e-07
32,6.909326663593962e-05,-0.00531861549283848,-5.779388876216951e-07
33,7.510917577489898e-05,-0.005586634151970404,-6.728128239955848e-07
34,8.14207668079718e-05,-0.005856721535607088,-7.79498586531621e-07
35,8.802996757020756e-05,-0.0061285416689208175,-8.990175956645351e-07
36,9.493833667837239e-05,-0.006401763861866588,-1.0324411069818582e-06
37,0.00010214707037511656,-0.006676062907337689,-1.1808905371785915e-06
38,0.0001096570095340662,-0.006951119264868598,-1.3455377283464519e-06
39,0.0001174686468085594,-0.007226619230638396,-1.5276051515962108e-06
40,0.00012558213390801456,-0.007502255094482389,-1.7283660510490936e-06
41,0.00013399728898757246,-0.007777725284574494,-1.9491445292685736e-06
42,0.00014271360413774283,-0.00805273450040071,-2.1913155752369904e-06
43,0.00015173025296193944,-0.00832699383460312,-2.4563050360122135e-06
44,0.00016104609823086092,-0.008600220884235708,-2.745589533228108e-06
45,0.00017065969960351093,-0.008872139851936897,-3.0606963256287304e-06
46,0.0001805693214054346,-0.009142481637489869,-3.403203118850219e-06
47,0.00019077294045551777,-0.009410983920210142,-3.7747378236861366e-06
48,0.00020126825393334408,-0.00967739123257011,-4.176978264091741e-06
49,0.00021205268727949287,-0.009941455025442839,-4.611651836200345e-06
