,0,1,2
0,-0.2598076211353315,-0.14999999999999988,1.04967361650747
1,-0.2598076211353315,-0.14999999999999988,1.0495299441650134
2,-0.2598076211353315,-0.14999999999999988,1.0493978017101673
3,-0.259807622166568,-0.15000000171398944,1.049276369900136
4,-0.25980762641513566,-0.1500000088893304,1.0491649119786528
5,-0.2598076372096731,-0.15000002728773584,1.049062745233215
6,-0.2598076589872545,-0.15000006461955395,1.0489692332227947
7,-0.2598076972566663,-0.15000013047843305,1.0488837819597354
8,-0.25980775856190574,-0.15000023627984446,1.0488058369712991
9,-0.2598078504461801,-0.15000039520206326,1.0487348806675327
10,-0.2598079814163404,-0.15000062212852325,1.0486704299018639
11,-0.2598081609076764,-0.15000093359097413,1.048612033695352
12,-0.2598083992490126,-0.15000134771314863,1.0485592711111886
13,-0.25980870762806585,-0.15000188415478272,1.0485117492692329
14,-0.25980909805703145,-0.15000256405589832,1.0484691014913732
15,-0.25980958333837734,-0.15000340998129405,1.0484309855691174
16,-0.25981017703083,-0.15000444586521017,1.0483970821453703
17,-0.25981089341554087,-0.15000569695614893,1.048367093202878
18,-0.25981174746243163,-0.15000718976184205,1.048340740652305
19,-0.25981275479671345,-0.15000895199436523,1.048317765013384
20,-0.25981393166558736,-0.15001101251540727,1.0482979241829953
21,-0.2598152949051291,-0.15001340128170573,1.0482809922844565
22,-0.2598168619073692,-0.15001614929066723,1.0482667585926675
23,-0.25981865058757847,-0.1500192885261933,1.0482550265301145
24,-0.25982067935177244,-0.15002285190473538,1.0482456127290665
25,-0.25982296706444685,-0.15002687322160455,1.0482383461556084
26,-0.25982553301656086,-0.15003138709756283,1.048233067291434
27,-0.25982839689377973,-0.15003642892572217,1.0482296273695932
28,-0.25983157874499674,-0.15004203481878353,1.0482278876606304
29,-0.25983509895115686,-0.1500482415566615,1.0482277188058007
30,-0.2598389781944157,-0.1500550865345489,1.048229000194283
31,-0.25984323742765114,-0.15006260771146007,1.0482316193815353
32,-0.25984789784433965,-0.15007084355927108,1.048235471546095
33,-0.2598529808488084,-0.15007983301227923,1.0482404589822811
34,-0.25985850802687865,-0.15008961541731103,1.0482464906264226
35,-0.2598645011169182,-0.15010023048441212,1.0482534816143996
36,-0.2598709819813214,-0.1501117182381514,1.0482613528684408
37,-0.2598779725784325,-0.1501241189695708,1.0482700307112442
38,-0.2598854949349282,-0.1501374731888109,1.0482794465056355
39,-0.2598935711186766,-0.1501518215784407,1.0482895363180793
