,0,1,2
0,-0.0,-0.0,-0.4499999999999999
1,9.685220090856221e-06,-5.3460174585470975e-06,-0.4499999999999999
2,3.0670103027451746e-05,-1.7273548748912333e-05,-0.4499999999999999
3,6.29769852739932e-05,-3.577353138188043e-05,-0.45000000171380233
4,0.00010637819549403668,-6.0659635058131085e-05,-0.45000000888628383
5,0.00016061655436895816,-9.174422948612232e-05,-0.4500000272717938
6,0.0002254299448672633,-0.00012884956162842367,-0.45000006456554986
7,0.0003005507006846731,-0.00017180135695790444,-0.4500001303355272
8,0.00038570414021516793,-0.0002204245225754087,-0.4500002359584024
9,0.00048060820695674145,-0.0002745413215259216,-0.45000039455811514
10,0.0005849737654340696,-0.00033397084125902734,-0.4500006209459237
11,0.0006985051825983536,-0.0003985290400690276,-0.4500009315613578
12,0.000820901014308539,-0.0004680290316514101,-0.45000134441376743
13,0.0009518547173231673,-0.0005422814577534731,-0.45000187902430794
14,0.0010910553525554643,-0.0006210948847440803,-0.450002556368268
15,0.001238188265037406,-0.0007042761972852796,-0.450003398817689
16,0.0013929357346288904,-0.0007916309782614619,-0.4500044300842391
17,0.0015549775953269823,-0.0008829638708809571,-0.4500056751623221
18,0.001723991822774431,-0.00097807892170525,-0.4500071602724161
19,0.0018996550903902043,-0.0010767799045497688,-0.4500089128046352
20,0.0020816432949486174,-0.0011788706256965016,-0.45001096126252654
21,0.002269632052638146,-0.0012841552110658344,-0.4500133352071093
22,0.0024632971667356137,-0.0013924383760795607,-0.45001606520117565
23,0.002662315068082668,-0.0015035256789784528,-0.45001918275387176
24,0.0028663632295718748,-0.001617223758364446,-0.4500227202655832
25,0.003075120555850832,-0.0017333405557322296,-0.45002671097314834
26,0.0032882677494422514,-0.0018516855237426604,-0.45003118889542526
27,0.003505487654459207,-0.001972069820974464,-0.45003618877923945
28,0.0037264655790673505,-0.002094306493869808,-0.4500417460457408
29,0.003950889597791886,-0.0022182106465541696,-0.4500478967372173
30,0.004178450834667103,-0.0023435995991498925,-0.45005467746441663
31,0.004408843728137399,-0.0024702930351484845,-0.4500621253544141
32,0.004641766278641986,-0.0025981131384165,-0.4500702779990444
33,0.004876920279860668,-0.0027268847204317114,-0.4500791734039178
34,0.005114011534550463,-0.002856435338316226,-0.4500888499380504
35,0.005352750055816441,-0.00298659540418112,-0.4500993462841389
36,0.005592850254591571,-0.0031171982862553994,-0.45011070138951353
37,0.005834031114049406,-0.003248080402240804,-0.4501229544177964
38,0.00607601635163067,-0.003379081305307382,-0.45013614470129737
39,0.006318534569324226,-0.0035100437631194184,-0.45015031169417263
40,0.0065613193928040405,-0.0036408138302575378,-0.4501654949263739
41,0.006804109599985736,-0.003771240914379019,-0.4501817339584121
42,0.007046649239530306,-0.003901177836436876,-0.45019906833696033
43,0.007288687739788086,-0.00403048088525651,-0.45021753755131794
44,0.007529980008643394,-0.004159009866749264,-0.45023718099075727
45,0.007770286524689584,-0.004286628148023415,-0.450258037902773
46,0.008009373420135475,-0.004413202696635682,-0.4502801473522523
47,0.008247012555817002,-0.004538604115209784,-0.4503035481815834
48,0.00848298158866295,-0.004662706671633697,-0.4503282789717195
49,0.00871706403194026,-0.004785388325032868,-0.4503543780042104
50,0.008949049308582532,-0.004906530747703692,-0.45038188322421857
51,0.009178732797885562,-0.005026019343179473,-0.4504108322045292
52,0.009405915875834973,-0.005143743260589866,-0.4504412621105666
53,0.00963040594931421,-0.00525959540546454,-0.4504732096664276
54,0.009852016484425257,-0.0053734724471226165,-0.4505067111219375
55,0.0100705670291403,-0.005485274822780379,-0.45054180222074114
56,0.010285883230489195,-0.005594906738502294,-0.45057851816943045
